URL,description,og_description,og_image,og_locale,og_site_name,og_title,og_type,og_url,robots,title
https://www.parasapo.tokyo/schedule/3016,,"※パラトライアスロン(TRI2, TRI3, TRI4, TRI5, TRI6)※パラアクアスロン(TRI2, TRI3, TRI4, TRI5, TRI6)",,ja_JP,パラサポWEB,【トライアスロン】第8回 横浜シーサイドトライアスロン大会 | パラサポWEB,article,https://www.parasapo.tokyo/schedule/3016,,【トライアスロン】第8回 横浜シーサイドトライアスロン大会 | パラサポWEB
https://www.parasapo.tokyo/schedule/2999,,"パラリンピックに並ぶ最高峰の戦いが繰り広げられる。 ※世界トライアスロンシリーズ ※全カテゴリー(PTHC, PTS2, PTS3, PTS4, PTS5, PTVI)開催予定",,ja_JP,パラサポWEB,【トライアスロン】ITU世界パラトライアスロンシリーズ・グランドファイナル オランダ | パラサポWEB,article,https://www.parasapo.tokyo/schedule/2999,,【トライアスロン】ITU世界パラトライアスロンシリーズ・グランドファイナル オランダ | パラサポWEB
https://www.parasapo.tokyo/schedule/3009,,"※パラトライアスロン(TRI1, TRI2, TRI3, TRI4, TRI5, TRI6)",,ja_JP,パラサポWEB,【トライアスロン】2017長良川パラトライアスロン | パラサポWEB,article,https://www.parasapo.tokyo/schedule/3009,,【トライアスロン】2017長良川パラトライアスロン | パラサポWEB
https://www.parasapo.tokyo/topics/page/39?search-categories%5B0%5D=interview&search-categories%5B1%5D=guide&search-categories%5B2%5D=reports&search-categories%5B3%5D=news&search-categories%5B4%5D=feature,パラリンピック、パラスポーツ、インクルーシブ社会に関する最新のニュース＆トピックス一覧ページです。パラスポーツの見どころや、イベントレポート、選手へのインタビューを掲載しています。,,,ja_JP,パラサポWEB,ニュース＆トピックス | ページ 39 / 1076 | パラサポWEB,object,https://www.parasapo.tokyo/topics/page/39,noodp,ニュース＆トピックス | ページ 39 / 1076 | パラサポWEB
https://www.parasapo.tokyo/topics/23385,リオパラリンピックの後にパラ水泳の大会に出場するようになり、2019年9月の世界パラ水泳選手権で銅メダル獲得したスイマーがいる。辻内彩野。自由形を専門とし、S13（弱視）クラスの日本記録を９つ保持する23歳だ。地元・東京で開催されるパラリンピック出場を目指すニューヒロインに話を聞いた,リオパラリンピックの後にパラ水泳の大会に出場するようになり、2019年9月の世界パラ水泳選手権で銅メダル獲得したスイマーがいる。辻内彩野。自由形を専門とし、S13（弱視）クラスの日本記録を９つ保持する23歳だ。地元・東京で開催されるパラリンピック出場を目指すニューヒロインに話を聞いた,,ja_JP,パラサポWEB,パラ水泳界のニューヒロイン 辻内彩野。東京パラリンピックは楽しんで勝つ！ | パラサポWEB,article,https://www.parasapo.tokyo/topics/23385,noodp,パラ水泳界のニューヒロイン 辻内彩野。東京パラリンピックは楽しんで勝つ！ | パラサポWEB
https://www.parasapo.tokyo/super-athletes/heinrich-popow,ハインリッヒ・ポポフ（Heinrich Popow）選手は、リオパラリンピック走り幅跳びで山本篤選手を破り、金メダルに輝いた義足アスリートです。100メートル世界記録保持者でもあるその経歴や横顔を紹介しています。,ハインリッヒ・ポポフ（Heinrich Popow）選手は、リオパラリンピック走り幅跳びで山本篤選手を破り、金メダルに輝いた義足アスリートです。100メートル世界記録保持者でもあるその経歴や横顔を紹介しています。,,ja_JP,パラサポWEB,ハインリッヒ・ポポフ｜リオパラ走り幅跳び金メダリスト｜パラサポWEB,article,https://www.parasapo.tokyo/super-athletes/heinrich-popow,noodp,ハインリッヒ・ポポフ｜リオパラ走り幅跳び金メダリスト｜パラサポWEB
https://www.parasapo.tokyo/schedule/30581,,イギリス・マンチェスターで開催されるワールドカップ。世界の中でのランキングアップを目指す日本代表選手も参戦！ World Para Powerlifting の　Facebook ページ（https://www.face …,,ja_JP,パラサポWEB,【パワーリフティング】2021年 ワールドカップ マンチェスター大会 | パラサポWEB,article,https://www.parasapo.tokyo/schedule/30581,,【パワーリフティング】2021年 ワールドカップ マンチェスター大会 | パラサポWEB
https://www.parasapo.tokyo/topics/21622,東京2020パラリンピック本番会場の幕張メッセでゴールボール女子日本代表が躍動した。9月28、29日に開催された「天皇陛下御即位記念 2019ジャパンパラゴールボール競技大会」。海外からは世界ランキング3位のブラジルと5位のアメリカが参加。本番会場での最初で最後の力試し。その結果は…！？,東京2020パラリンピック本番会場の幕張メッセでゴールボール女子日本代表が躍動した。9月28、29日に開催された「天皇陛下御即位記念 2019ジャパンパラゴールボール競技大会」。海外からは世界ランキング3位のブラジルと5位のアメリカが参加。本番会場での最初で最後の力試し。その結果は…！？,,ja_JP,パラサポWEB,ゴールボール女子日本代表が力試し！ 東京2020本番会場で開催されたジャパンパラ | パラサポWEB,article,https://www.parasapo.tokyo/topics/21622,noodp,ゴールボール女子日本代表が力試し！ 東京2020本番会場で開催されたジャパンパラ | パラサポWEB
https://www.parasapo.tokyo/topics/page/2?search-sports=196,パワーリフティングの記事一覧です。,,,ja_JP,パラサポWEB,パワーリフティングのニュース＆トピックス | ページ 2 / 1076 | パラサポWEB,object,https://www.parasapo.tokyo/topics/page/2,noodp,パワーリフティングのニュース＆トピックス | ページ 2 / 1076 | パラサポWEB
https://www.parasapo.tokyo/topics/page/2?search-sports=205,スノーボードの記事一覧です。,,,ja_JP,パラサポWEB,スノーボードのニュース＆トピックス | ページ 2 / 1076 | パラサポWEB,object,https://www.parasapo.tokyo/topics/page/2,noodp,スノーボードのニュース＆トピックス | ページ 2 / 1076 | パラサポWEB
https://www.parasapo.tokyo/topics/6573,2018年3月20日に行われた「平昌冬季パラリンピック メダリスト凱旋トークショーログ。平昌冬季パラリンピックでメダルを獲得した村岡桃佳選手、成田緑夢選手、新田佳浩選手、森井大輝選手が登場し、裏話を語りました。,2018年3月20日に行われた「平昌冬季パラリンピック メダリスト凱旋トークショーログ。平昌冬季パラリンピックでメダルを獲得した村岡桃佳選手、成田緑夢選手、新田佳浩選手、森井大輝選手が登場し、裏話を語りました。,,ja_JP,パラサポWEB,成田緑夢「すごく攻めて攻めて、攻めまくった」平昌冬季パラから帰国後、金獲得の喜び語る／トークショー全文①｜パラサポ,article,https://www.parasapo.tokyo/topics/6573,noodp,成田緑夢「すごく攻めて攻めて、攻めまくった」平昌冬季パラから帰国後、金獲得の喜び語る／トークショー全文①｜パラサポ
https://www.parasapo.tokyo/topics/6639,多くの感動を生んだ平昌2018冬季パラリンピック。雪上や氷上で輝きを放ち、その姿で世界を魅了したアスリートたちに注目した。義足も髪も紫色の美しきスノーボーダー、日本選手をおさえ金メダル獲得のアルペンスキーヤーなど目を奪われた選手たちを紹介！,多くの感動を生んだ平昌2018冬季パラリンピック。雪上や氷上で輝きを放ち、その姿で世界を魅了したアスリートたちに注目した。義足も髪も紫色の美しきスノーボーダー、日本選手をおさえ金メダル獲得のアルペンスキーヤーなど目を奪われた選手たちを紹介！,,ja_JP,パラサポWEB,美しく、勇ましく、輝いた世界のアスリートたち/平昌パラリンピック｜パラサポ,article,https://www.parasapo.tokyo/topics/6639,noodp,美しく、勇ましく、輝いた世界のアスリートたち/平昌パラリンピック｜パラサポ
https://www.parasapo.tokyo/topics/23397,12月10日、「2019 IBSA ゴールボール アジアパシフィック選手権大会」が開催。この日、行われた決勝戦と3位決定戦で、日本の男女代表チームはともに勝利を収め、男子チームは銅メダル、女子チームは3大会連続となる金メダルを獲得したのだ。会場となった千葉ポートアリーナが歓声に沸いた今大会をレポートする。,12月10日、「2019 IBSA ゴールボール アジアパシフィック選手権大会」が開催。この日、行われた決勝戦と3位決定戦で、日本の男女代表チームはともに勝利を収め、男子チームは銅メダル、女子チームは3大会連続となる金メダルを獲得したのだ。会場となった千葉ポートアリーナが歓声に沸いた今大会をレポートする。,,ja_JP,パラサポWEB,ゴールボール アジアパシフィック選手権、今年最大の戦いで日本代表は男女ともにメダル獲得！ | パラサポWEB,article,https://www.parasapo.tokyo/topics/23397,noodp,ゴールボール アジアパシフィック選手権、今年最大の戦いで日本代表は男女ともにメダル獲得！ | パラサポWEB
https://www.parasapo.tokyo/schedule/32294,,国内トップクラスのパラアーチャーが参戦する国内最高峰の大会。,,ja_JP,パラサポWEB,【アーチェリー】第7回JPAF杯トーナメント大会 | パラサポWEB,article,https://www.parasapo.tokyo/schedule/32294,,【アーチェリー】第7回JPAF杯トーナメント大会 | パラサポWEB
https://www.parasapo.tokyo/schedule/32493,,,,ja_JP,パラサポWEB,※中止※【アーチェリー】第44回火の国杯・25th九州地区障害者大会 | パラサポWEB,article,https://www.parasapo.tokyo/schedule/32493,,※中止※【アーチェリー】第44回火の国杯・25th九州地区障害者大会 | パラサポWEB
https://www.parasapo.tokyo/schedule/29331,,第13回を迎える世界選手権。日本では初めての開催となり、東京パラリンピック開催に続く、ビッグイベントになる。,,ja_JP,パラサポWEB,※延期※【バドミントン】パラバドミントン世界選手権 2021 | パラサポWEB,article,https://www.parasapo.tokyo/schedule/29331,,※延期※【バドミントン】パラバドミントン世界選手権 2021 | パラサポWEB
https://www.parasapo.tokyo/schedule/64286,,毎年恒例の日本選手権。各クラスの日本一の座を手にするのは？ ＜ライブ配信＞ TOKYOパラスポーツチャンネル https://www.youtube.com/channel/UCEvSLkNd8HGeOqZZKEh9SM …,,ja_JP,パラサポWEB,【バドミントン】第7回DAIHATSU日本障がい者バドミントン選手権大会 | パラサポWEB,article,https://www.parasapo.tokyo/schedule/64286,,【バドミントン】第7回DAIHATSU日本障がい者バドミントン選手権大会 | パラサポWEB
https://www.parasapo.tokyo/search-tag?search-sports=210,,,,ja_JP,パラサポWEB,「トライアスロン」のタグ検索結果一覧 | パラサポWEB,article,https://www.parasapo.tokyo/search-tag,,「トライアスロン」のタグ検索結果一覧 | パラサポWEB
https://www.parasapo.tokyo/search-tag?search-athletes=989,,,,ja_JP,パラサポWEB,「秦 由加子」のタグ検索結果一覧 | パラサポWEB,article,https://www.parasapo.tokyo/search-tag,,「秦 由加子」のタグ検索結果一覧 | パラサポWEB
https://www.parasapo.tokyo/paralympic2020/photo-gallery/hata.html,東京2020パラリンピックを目指す選手に向けて、応援のきっかけをつくる「OEN-応援」サイト。ハッシュタグ「#oen2020」で選手の今がわかるほか、東京2020大会の会場、競技、注目選手を紹介。パラサポが運営。,東京2020パラリンピックを目指す選手に向けて、応援のきっかけをつくる「OEN-応援」サイト。ハッシュタグ「#oen2020」で選手の今がわかるほか、東京2020大会の会場、競技、注目選手を紹介。パラサポが運営。,,,東京2020パラリンピック・応援サイト「OEN-応援」| パラサポ,東京2020パラリンピック・応援サイト「OEN-応援」_Photo gallery_秦 由加子 選手｜パラサポ,website,https://www.parasapo.tokyo/paralympic2020/photo-gallery/hata.html,, Photogallery - OEN - TOKYO2020 Paralympic
https://www.parasapo.tokyo/topics/page/40?search-categories%5B0%5D=interview&search-categories%5B1%5D=guide&search-categories%5B2%5D=reports&search-categories%5B3%5D=news&search-categories%5B4%5D=feature,パラリンピック、パラスポーツ、インクルーシブ社会に関する最新のニュース＆トピックス一覧ページです。パラスポーツの見どころや、イベントレポート、選手へのインタビューを掲載しています。,,,ja_JP,パラサポWEB,ニュース＆トピックス | ページ 40 / 1076 | パラサポWEB,object,https://www.parasapo.tokyo/topics/page/40,noodp,ニュース＆トピックス | ページ 40 / 1076 | パラサポWEB
https://www.parasapo.tokyo/search-tag?search-athletes=24158,,,,ja_JP,パラサポWEB,「辻内 彩野」のタグ検索結果一覧 | パラサポWEB,article,https://www.parasapo.tokyo/search-tag,,「辻内 彩野」のタグ検索結果一覧 | パラサポWEB
https://www.parasapo.tokyo/topics/6068,今大会から、正式競技に新たに加わったスノーボードクロスで成田緑夢（男子LL2）が銅メダルを獲得した。そのコメントと共にレースを振り返る。,今大会から、正式競技に新たに加わったスノーボードクロスで成田緑夢（男子LL2）が銅メダルを獲得した。そのコメントと共にレースを振り返る。,,ja_JP,パラサポWEB,スノーボードクロスの成田緑夢　挑戦心を貫いた「完璧なメダル」/平昌パラリンピック｜パラサポ,article,https://www.parasapo.tokyo/topics/6068,noodp,スノーボードクロスの成田緑夢　挑戦心を貫いた「完璧なメダル」/平昌パラリンピック｜パラサポ
https://www.parasapo.tokyo/topics/6242,成田緑夢（男子LL2）が金メダルを獲得した。3回の滑走でベストタイムを競うバンクドスラローム。出場した20人中、1番目のスタートの成田は、1、2本目それぞれで首位に立つと、3本目もさらなる攻めの滑りでベストタイムを更新。今大会のテーマに”挑戦”を掲げる24歳のアスリートは、圧巻の走りで見る者の心を揺さぶった。,成田緑夢（男子LL2）が金メダルを獲得した。3回の滑走でベストタイムを競うバンクドスラローム。出場した20人中、1番目のスタートの成田は、1、2本目それぞれで首位に立つと、3本目もさらなる攻めの滑りでベストタイムを更新。今大会のテーマに”挑戦”を掲げる24歳のアスリートは、圧巻の走りで見る者の心を揺さぶった。,,ja_JP,パラサポWEB,スノボ成田緑夢、バンクドスラロームで金！「これが今の僕の実力」｜パラサポ,article,https://www.parasapo.tokyo/topics/6242,noodp,スノボ成田緑夢、バンクドスラロームで金！「これが今の僕の実力」｜パラサポ
https://www.parasapo.tokyo/search-tag?search-tag=%25e5%25b9%2595%25e5%25bc%25b5%25e3%2583%25a1%25e3%2583%2583%25e3%2582%25bb,,,,ja_JP,パラサポWEB,「幕張メッセ」のタグ検索結果一覧 | パラサポWEB,article,https://www.parasapo.tokyo/search-tag,,「幕張メッセ」のタグ検索結果一覧 | パラサポWEB
https://www.parasapo.tokyo/topics/page/3?search-sports=196,パワーリフティングの記事一覧です。,,,ja_JP,パラサポWEB,パワーリフティングのニュース＆トピックス | ページ 3 / 1076 | パラサポWEB,object,https://www.parasapo.tokyo/topics/page/3,noodp,パワーリフティングのニュース＆トピックス | ページ 3 / 1076 | パラサポWEB
https://www.parasapo.tokyo/topics/page/3?search-sports=205,スノーボードの記事一覧です。,,,ja_JP,パラサポWEB,スノーボードのニュース＆トピックス | ページ 3 / 1076 | パラサポWEB,object,https://www.parasapo.tokyo/topics/page/3,noodp,スノーボードのニュース＆トピックス | ページ 3 / 1076 | パラサポWEB
https://www.parasapo.tokyo/search-tag?search-tag=%25e3%2583%2588%25e3%2583%25bc%25e3%2582%25af%25e3%2582%25b7%25e3%2583%25a7%25e3%2583%25bc,,,,ja_JP,パラサポWEB,「トークショー」のタグ検索結果一覧 | パラサポWEB,article,https://www.parasapo.tokyo/search-tag,,「トークショー」のタグ検索結果一覧 | パラサポWEB
https://www.parasapo.tokyo/search-tag?search-tag=%25e3%2582%25aa%25e3%2582%25af%25e3%2582%25b5%25e3%2583%258a%25e3%2583%25bb%25e3%2583%259e%25e3%2582%25b9%25e3%2582%25bf%25e3%2583%25bc%25e3%2582%25ba,,,,ja_JP,パラサポWEB,「オクサナ・マスターズ」のタグ検索結果一覧 | パラサポWEB,article,https://www.parasapo.tokyo/search-tag,,「オクサナ・マスターズ」のタグ検索結果一覧 | パラサポWEB
https://www.parasapo.tokyo/topics/4252,冬季パラリンピック6競技のポイントを、ざざっと1分間でお届けします。アルペンスキー、クロスカントリースキー、スノーボード、バイアスロン、アイスホッケー、車いすカーリング。それぞれ詳細説明ページ有り。,冬季パラリンピック6競技のポイントを、ざざっと1分間でお届けします。アルペンスキー、クロスカントリースキー、スノーボード、バイアスロン、アイスホッケー、車いすカーリング。それぞれ詳細説明ページ有り。,,ja_JP,パラサポWEB,3月9日開幕の平昌2018冬季パラリンピックの競技が１分で分かる！｜パラサポ,article,https://www.parasapo.tokyo/topics/4252,noodp,3月9日開幕の平昌2018冬季パラリンピックの競技が１分で分かる！｜パラサポ
https://www.parasapo.tokyo/topics/2863,ロンドンパラリンピック・リオパラリンピックと2大会連続で金メダルを獲得しているパラ・パワーリフティング シアマンド・ラーマン選手のイベントの様子やインタビューを掲載。パラリンピック競技のパラ・パワーリフティングについても分かりやすく解説しています。,ロンドンパラリンピック・リオパラリンピックと2大会連続で金メダルを獲得しているパラ・パワーリフティング シアマンド・ラーマン選手のイベントの様子やインタビューを掲載。パラリンピック競技のパラ・パワーリフティングについても分かりやすく解説しています。,,ja_JP,パラサポWEB,パワーリフティング世界チャンピオン・ラーマン選手 310kgを持ち上げるイランの国民的アスリート | パラサポ,article,https://www.parasapo.tokyo/topics/2863,noodp,パワーリフティング世界チャンピオン・ラーマン選手 310kgを持ち上げるイランの国民的アスリート | パラサポ
https://www.parasapo.tokyo/topics/8433,東京２０２０オリンピックの開幕まであと2年を切った。パラスポーツの注目度は増す一方だが、これまでパラスポーツを始めたい人がその情報を集めにくい問題もあった。パラスポーツの情報を求めている人たちは、どのようなきっかけでパラスポーツを始めたのか。パワーリフティングと車椅子ハンドボールに取り組む2人を訪ねた。,東京２０２０オリンピックの開幕まであと2年を切った。パラスポーツの注目度は増す一方だが、これまでパラスポーツを始めたい人がその情報を集めにくい問題もあった。パラスポーツの情報を求めている人たちは、どのようなきっかけでパラスポーツを始めたのか。パワーリフティングと車椅子ハンドボールに取り組む2人を訪ねた。,,ja_JP,パラサポWEB,【パラスポーツ最前線】13歳と23歳、僕たちがパラスポーツを始めたきっかけ | パラサポ,article,https://www.parasapo.tokyo/topics/8433,noodp,【パラスポーツ最前線】13歳と23歳、僕たちがパラスポーツを始めたきっかけ | パラサポ
https://www.parasapo.tokyo/schedule/30682,,東京2020パラリンピックのバドミントン出場を争うランキングに反映される最後の大会。日本選手も出場予定。,,ja_JP,パラサポWEB,【バドミントン】スペイン国際大会 | パラサポWEB,article,https://www.parasapo.tokyo/schedule/30682,,【バドミントン】スペイン国際大会 | パラサポWEB
https://www.parasapo.tokyo/topics/9170,,9月8日から12日まで5日間にわたって開催された「北九州 2018 ワールド パラパワーリフティング アジア・オセアニア オープン選手権大会」。日本チーム唯一にして大きな意味のあるメダルをつかみ取ったのは、やはりこの男だ …,,ja_JP,パラサポWEB,パラパワーリフティングアジア選手権、初の日本開催で大堂が銅メダル｜パラサポWEB,article,https://www.parasapo.tokyo/topics/9170,,パラパワーリフティングアジア選手権、初の日本開催で大堂が銅メダル｜パラサポWEB
https://www.parasapo.tokyo/search-tag/page/2?search-sports=210,,,,ja_JP,パラサポWEB,「トライアスロン」のタグ検索結果一覧 | パラサポWEB,article,https://www.parasapo.tokyo/search-tag,,「トライアスロン」のタグ検索結果一覧 | パラサポWEB
https://www.parasapo.tokyo/search-tag/page/2?search-athletes=989,,,,ja_JP,パラサポWEB,「秦 由加子」のタグ検索結果一覧 | パラサポWEB,article,https://www.parasapo.tokyo/search-tag,,「秦 由加子」のタグ検索結果一覧 | パラサポWEB
https://www.parasapo.tokyo/topics/7315,金メダリストはYouTuber？！ アスリートの進化系、成田緑夢。YouTubeやLINEでも積極的に情報を発信し、多くの人を惹きつける成田選手の“言葉”に着目。その独特な言い回しでも、2020年に向けて注目度急上昇中！？　金メダリスト成田緑夢の魅力に迫る！,金メダリストはYouTuber？！ アスリートの進化系、成田緑夢。YouTubeやLINEでも積極的に情報を発信し、多くの人を惹きつける成田選手の“言葉”に着目。その独特な言い回しでも、2020年に向けて注目度急上昇中！？　金メダリスト成田緑夢の魅力に迫る！,,ja_JP,パラサポWEB,進化系アスリート成田緑夢の❝金❞言　Vol.１ ルーツ編｜パラサポ,article,https://www.parasapo.tokyo/topics/7315,noodp,進化系アスリート成田緑夢の❝金❞言　Vol.１ ルーツ編｜パラサポ
https://www.parasapo.tokyo/topics/9713,,「インドネシア 2018 アジアパラ競技大会」が6日、8月に行われたアジア大会と同じ首都ジャカルタで開幕する。8日間の日程で行われる今大会には、約40ヵ国の選手が参加。日本からは304名の選手が18競技中17競技に参加す …,,ja_JP,パラサポWEB,東京パラリンピックへの弾みとなるか？　アジアパラがジャカルタで6日、開幕！ ｜パラサポWEB,article,https://www.parasapo.tokyo/topics/9713,,東京パラリンピックへの弾みとなるか？　アジアパラがジャカルタで6日、開幕！ ｜パラサポWEB
https://www.parasapo.tokyo/topics/page/41?search-categories%5B0%5D=interview&search-categories%5B1%5D=guide&search-categories%5B2%5D=reports&search-categories%5B3%5D=news&search-categories%5B4%5D=feature,パラリンピック、パラスポーツ、インクルーシブ社会に関する最新のニュース＆トピックス一覧ページです。パラスポーツの見どころや、イベントレポート、選手へのインタビューを掲載しています。,,,ja_JP,パラサポWEB,ニュース＆トピックス | ページ 41 / 1076 | パラサポWEB,object,https://www.parasapo.tokyo/topics/page/41,noodp,ニュース＆トピックス | ページ 41 / 1076 | パラサポWEB
https://www.parasapo.tokyo/search-tag?search-athletes=5299,,,,ja_JP,パラサポWEB,「エヴァン・ストロング」のタグ検索結果一覧 | パラサポWEB,article,https://www.parasapo.tokyo/search-tag,,「エヴァン・ストロング」のタグ検索結果一覧 | パラサポWEB
https://www.parasapo.tokyo/topics/7302,3月の平昌冬季パラリンピックでスノーボードに初出場し、銅メダルと金メダルを獲得したパラアスリートの成田緑夢。オリンピックからパラリンピックに目標を変え挑戦し続け、表彰台の頂きに駆け上がった。今回は、平昌冬季パラリンピックでメダルを獲得する前と後の発言にフォーカス！有言実行を貫く成田緑夢語録をご紹介します。,3月の平昌冬季パラリンピックでスノーボードに初出場し、銅メダルと金メダルを獲得したパラアスリートの成田緑夢。オリンピックからパラリンピックに目標を変え挑戦し続け、表彰台の頂きに駆け上がった。今回は、平昌冬季パラリンピックでメダルを獲得する前と後の発言にフォーカス！有言実行を貫く成田緑夢語録をご紹介します。,,ja_JP,パラサポWEB,進化系アスリート成田緑夢の❝金❞言　Vol.２ 平昌パラリンピック編|パラサポ,article,https://www.parasapo.tokyo/topics/7302,noodp,進化系アスリート成田緑夢の❝金❞言　Vol.２ 平昌パラリンピック編|パラサポ
https://www.parasapo.tokyo/search-tag?search-athletes=19820,,,,ja_JP,パラサポWEB,「岡崎 愛子」のタグ検索結果一覧 | パラサポWEB,article,https://www.parasapo.tokyo/search-tag,,「岡崎 愛子」のタグ検索結果一覧 | パラサポWEB
https://www.parasapo.tokyo/topics/2136,,2月4日、5日の2日間、墨田区立両国中学校・格技室にて「ユニバーサルアートフェスティバル in すみだ」が開催され、4日には「スポーツの魅力、夢見るチカラ」と題し、ウエイトリフティング選手でリオデジャネイロオリンピックの …,,ja_JP,パラサポWEB,[ユニバーサルアートフェスティバルinすみだ]2020を目指す女性アスリート、オリンピアン三宅宏実とパラアスリート山本恵理がトークショー | パラサポWEB,article,https://www.parasapo.tokyo/topics/2136,,[ユニバーサルアートフェスティバルinすみだ]2020を目指す女性アスリート、オリンピアン三宅宏実とパラアスリート山本恵理がトークショー | パラサポWEB
https://www.parasapo.tokyo/topics/1081,,7月24日、日本財団パラリンピックサポートセンター(パラサポ)は、「i enjoy !セミナー パラ・パワーリフティング　金メダリスト・ラーマン選手がやってくる!」と題した夏休み子ども・親子向けイベントを日本財団ビルで開 …,,ja_JP,パラサポWEB,パラ・パワーリフティングの金メダリスト、ラーマン選手が来日。250kg挙上に子どもたちから大歓声! | パラサポWEB,article,https://www.parasapo.tokyo/topics/1081,,パラ・パワーリフティングの金メダリスト、ラーマン選手が来日。250kg挙上に子どもたちから大歓声! | パラサポWEB
https://www.parasapo.tokyo/search-tag/page/2?search-tag=%25e3%2583%2588%25e3%2583%25bc%25e3%2582%25af%25e3%2582%25b7%25e3%2583%25a7%25e3%2583%25bc,,,,ja_JP,パラサポWEB,「トークショー」のタグ検索結果一覧 | パラサポWEB,article,https://www.parasapo.tokyo/search-tag,,「トークショー」のタグ検索結果一覧 | パラサポWEB
https://www.parasapo.tokyo/topics/8101,,蜷川実花氏がクリエイティヴ・ディレクターとして監修する、パラスポーツと未来を突き動かすグラフィックマガジン『GO Journal』2号の配布場所MAPを公開しました。 『GO Journal』2号の発刊記念トークショーは …,,ja_JP,パラサポWEB,MAP公開『GO Journal 』2号／全国で無料配布中＆発刊記念トークショー映像も配信！| パラサポ,article,https://www.parasapo.tokyo/topics/8101,,MAP公開『GO Journal 』2号／全国で無料配布中＆発刊記念トークショー映像も配信！| パラサポ
https://www.parasapo.tokyo/featured-athletes?search-sports=191,アイスホッケーの注目選手一覧です。,,,ja_JP,パラサポWEB,アイスホッケーのパラリンピック 注目選手一覧 | パラサポWEB,object,https://www.parasapo.tokyo/featured-athletes,noodp,アイスホッケーのパラリンピック 注目選手一覧 | パラサポWEB
https://www.parasapo.tokyo/search-tag?search-tag=%25e3%2583%2591%25e3%2583%25af%25e3%2583%25bc%25e3%2583%25aa%25e3%2583%2595%25e3%2583%2586%25e3%2582%25a3%25e3%2583%25b3%25e3%2582%25b0,,,,ja_JP,パラサポWEB,「パワーリフティング」のタグ検索結果一覧 | パラサポWEB,article,https://www.parasapo.tokyo/search-tag,,「パワーリフティング」のタグ検索結果一覧 | パラサポWEB
https://www.parasapo.tokyo/featured-athletes?search-sports=205,スノーボードの注目選手一覧です。,,,ja_JP,パラサポWEB,スノーボードのパラリンピック 注目選手一覧 | パラサポWEB,object,https://www.parasapo.tokyo/featured-athletes,noodp,スノーボードのパラリンピック 注目選手一覧 | パラサポWEB
https://www.parasapo.tokyo/featured-athletes?search-sports=186,クロスカントリースキーの注目選手一覧です。,,,ja_JP,パラサポWEB,クロスカントリースキーのパラリンピック 注目選手一覧 | パラサポWEB,object,https://www.parasapo.tokyo/featured-athletes,noodp,クロスカントリースキーのパラリンピック 注目選手一覧 | パラサポWEB
https://www.parasapo.tokyo/search-tag?search-tag=%25e8%25a5%25bf%25e5%25b4%258e%25e5%2593%25b2%25e7%2594%25b7,,,,ja_JP,パラサポWEB,「西崎哲男」のタグ検索結果一覧 | パラサポWEB,article,https://www.parasapo.tokyo/search-tag,,「西崎哲男」のタグ検索結果一覧 | パラサポWEB
https://www.parasapo.tokyo/search-tag/page/3?search-sports=210,,,,ja_JP,パラサポWEB,「トライアスロン」のタグ検索結果一覧 | パラサポWEB,article,https://www.parasapo.tokyo/search-tag,,「トライアスロン」のタグ検索結果一覧 | パラサポWEB
https://www.parasapo.tokyo/search-tag?search-tag=%25e5%25ae%2587%25e5%259f%258e%25e5%2585%2583,,,,ja_JP,パラサポWEB,「宇城元」のタグ検索結果一覧 | パラサポWEB,article,https://www.parasapo.tokyo/search-tag,,「宇城元」のタグ検索結果一覧 | パラサポWEB
https://www.parasapo.tokyo/featured-athletes?search-sports=76,アルペンスキーの注目選手一覧です。,,,ja_JP,パラサポWEB,アルペンスキーのパラリンピック 注目選手一覧 | パラサポWEB,object,https://www.parasapo.tokyo/featured-athletes,noodp,アルペンスキーのパラリンピック 注目選手一覧 | パラサポWEB
https://www.parasapo.tokyo/search-tag?search-tag=%25e3%2582%25a4%25e3%2583%25b3%25e3%2583%2589%25e3%2583%258d%25e3%2582%25b7%25e3%2582%25a22018%25e3%2582%25a2%25e3%2582%25b8%25e3%2582%25a2%25e3%2583%2591%25e3%2583%25a9%25e7%25ab%25b6%25e6%258a%2580%25e5%25a4%25a7%25e4%25bc%259a,,,,ja_JP,パラサポWEB,「インドネシア2018アジアパラ競技大会」のタグ検索結果一覧 | パラサポWEB,article,https://www.parasapo.tokyo/search-tag,,「インドネシア2018アジアパラ競技大会」のタグ検索結果一覧 | パラサポWEB
https://www.parasapo.tokyo/topics/page/42?search-categories%5B0%5D=interview&search-categories%5B1%5D=guide&search-categories%5B2%5D=reports&search-categories%5B3%5D=news&search-categories%5B4%5D=feature,パラリンピック、パラスポーツ、インクルーシブ社会に関する最新のニュース＆トピックス一覧ページです。パラスポーツの見どころや、イベントレポート、選手へのインタビューを掲載しています。,,,ja_JP,パラサポWEB,ニュース＆トピックス | ページ 42 / 1076 | パラサポWEB,object,https://www.parasapo.tokyo/topics/page/42,noodp,ニュース＆トピックス | ページ 42 / 1076 | パラサポWEB
